,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
131,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,4,0,,Franco BATTAINI,ITA,,Aprilia,149.2,+11.484
132,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,5,0,,Roberto LOCATELLI,ITA,,Aprilia,149.2,+11.982
133,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,6,0,,Casey STONER,AUS,,Aprilia,148.9,+16.476
134,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,7,0,,Sebastian PORTO,ARG,,Yamaha,148.5,+23.987
135,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,8,0,,Alex DEBON,SPA,,Aprilia,148.0,+33.173
136,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,9,0,,Naoki MATSUDO,JPN,,Yamaha,148.0,+33.473
137,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,10,0,,Toni ELIAS,SPA,,Aprilia,147.5,+44.011
138,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,11,0,,Hector FAUBEL,SPA,,Aprilia,147.3,+47.047
139,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,12,0,,Haruchika AOKI,JPN,,Honda,147.2,+48.583
140,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,13,0,,Shahrol YUZY,MAL,,Yamaha,146.6,+1'01.097
141,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,14,0,,Eric BATAILLE,FRA,,Honda,146.6,+1'01.120
142,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,15,0,,Taro SEKIGUCHI,JPN,,Yamaha,146.6,+1'01.429
143,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,16,0,,Raul JARA,SPA,,Aprilia,146.6,+1'01.659
144,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,17,0,,Jay VINCENT,GBR,,Honda,146.3,+1'06.893
145,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,18,0,,Vincent PHILIPPE,FRA,,Aprilia,146.1,+1'09.713
146,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,19,0,,Leon HASLAM,GBR,,Honda,145.8,+1'15.733
147,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,20,0,,Jarno JANSSEN,NED,,Honda,138.7,1 Lap
148,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,crash,0,,Dirk HEIDOLF,GER,,Aprilia,,26 Laps
149,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,1,0,,Lucio CECCHINELLO,ITA,,Aprilia,144.9,42'08.107
150,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,2,0,,Arnaud VINCENT,FRA,,Aprilia,144.7,+2.274
151,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,3,0,,Steve JENKNER,GER,,Aprilia,144.7,+2.773
152,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,4,0,,Dani PEDROSA,SPA,,Honda,144.4,+8.618
153,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,5,0,,Mika KALLIO,FIN,,Honda,144.1,+13.089
154,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,6,0,,Youichi UI,JPN,,Derbi,144.1,+13.624
155,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,7,0,,Simone SANNA,ITA,,Aprilia,144.0,+15.181
156,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,8,0,,Masao AZUMA,JPN,,Honda,143.8,+19.116
157,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,9,0,,Joan OLIVE,SPA,,Honda,143.8,+19.185
158,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,10,0,,Gino BORSOI,ITA,,Aprilia,143.5,+24.193
159,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,11,0,,Max SABBATANI,ITA,,Aprilia,142.9,+34.510
160,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,12,0,,Hector BARBERA,SPA,,Aprilia,142.9,+34.563
161,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,13,0,,Jakub SMRZ,CZE,,Honda,142.8,+37.315
162,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,14,0,,Mirko GIANSANTI,ITA,,Honda,142.7,+37.950
163,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,15,0,,Andrea BALLERINI,ITA,,Honda,142.6,+39.897
164,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,16,0,,Stefano PERUGINI,ITA,,Italjet,141.6,+57.693
165,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,17,0,,Noboru UEDA,JPN,,Honda,141.3,+1'03.935
166,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,18,0,,Michel FABRIZIO,ITA,,Gilera,141.3,+1'03.959
167,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,19,0,,Stefano BIANCO,ITA,,Aprilia,141.3,+1'03.971
168,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,20,0,,Gabor TALMACSI,HUN,,Italjet,141.2,+1'05.248
169,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,21,0,,Alex BALDOLINI,ITA,,Aprilia,141.2,+1'05.515
170,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,22,0,,Jorge LORENZO,SPA,,Derbi,140.9,+1'11.361
171,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,23,0,,Mattia ANGELONI,ITA,,Gilera,140.8,+1'13.117
172,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,24,0,,Chaz DAVIES,GBR,,Aprilia,140.5,+1'17.907
173,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,25,0,,Alvaro BAUTISTA,SPA,,Aprilia,140.4,+1'20.614
174,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,26,0,,Jarno MÜLLER,GER,,Honda,140.2,+1'23.174
175,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,27,0,,Imre TOTH,HUN,,Honda,138.8,+1'50.192
176,2002,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,03,2002",n/a,n/a,n/a,n/a,crash,0,,Manuel POGGIALI,RSM,,Gilera,,0 Lap
177,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,1,0,,Valentino ROSSI,ITA,,Honda,153.2,34'22.335
178,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,2,0,,Tohru UKAWA,JPN,,Honda,153.2,+0.217
179,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,3,0,,Max BIAGGI,ITA,,Yamaha,153.2,+0.604
180,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,4,0,,Norick ABE,JPN,,Yamaha,153.1,+1.701
181,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,5,0,,Kenny ROBERTS JR,USA,,Suzuki,152.6,+8.464
182,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,6,0,,Nobuatsu AOKI,JPN,,Proton KR,152.5,+10.212
183,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,7,0,,Loris CAPIROSSI,ITA,,Honda,152.3,+12.437
184,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,8,0,,Alex BARROS,BRA,,Honda,152.1,+15.231
185,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,9,0,,Regis LACONI,FRA,,Aprilia,152.0,+17.155
186,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,10,0,,Jeremy McWILLIAMS,GBR,,Proton KR,151.6,+21.847
187,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,11,0,,John HOPKINS,USA,,Yamaha,151.4,+25.121
188,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,12,0,,Sete GIBERNAU,SPA,,Suzuki,151.3,+25.919
189,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,13,0,,Shinya NAKANO,JPN,,Yamaha,151.3,+26.227
190,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,14,0,,Jean Michel BAYLE,FRA,,Yamaha,151.2,+27.011
191,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,15,0,,Jurgen vd GOORBERGH,NED,,Honda,151.0,+30.342
192,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,16,0,,Jose Luis CARDOSO,SPA,,Yamaha,150.6,+36.574
193,2002,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,17,2002",n/a,n/a,n/a,n/a,crash,0,,Carlos CHECA,SPA,,Yamaha,153.3,13 Laps
194,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,1,0,,Fonsi NIETO,SPA,,Aprilia,149.3,43'41.140
195,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,2,0,,Marco MELANDRI,ITA,,Aprilia,149.3,+0.252
196,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,3,0,,Randy DE PUNIET,FRA,,Aprilia,148.9,+6.431
197,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,4,0,,Roberto LOCATELLI,ITA,,Aprilia,148.9,+6.604
198,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,5,0,,Roberto ROLFO,ITA,,Honda,148.6,+11.527
199,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,6,0,,Toni ELIAS,SPA,,Aprilia,148.5,+13.157
200,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,7,0,,Emilio ALZAMORA,SPA,,Honda,148.5,+13.870
201,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,8,0,,Sebastian PORTO,ARG,,Yamaha,148.1,+20.077
202,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,9,0,,Alex DEBON,SPA,,Aprilia,147.7,+28.557
203,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,10,0,,David CHECA,SPA,,Aprilia,147.7,+28.684
204,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,11,0,,Naoki MATSUDO,JPN,,Yamaha,147.6,+28.892
205,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,12,0,,Taro SEKIGUCHI,JPN,,Yamaha,147.3,+35.148
206,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,13,0,,Shahrol YUZY,MAL,,Yamaha,147.3,+35.344
207,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,14,0,,Hector FAUBEL,SPA,,Aprilia,146.1,+56.484
208,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,15,0,,Jay VINCENT,GBR,,Honda,146.1,+56.894
209,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,16,0,,Vincent PHILIPPE,FRA,,Aprilia,145.5,+1'08.156
210,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,17,0,,Jarno JANSSEN,NED,,Honda,145.5,+1'08.390
211,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,18,0,,Dirk HEIDOLF,GER,,Aprilia,145.1,+1'16.135
212,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,19,0,,Raul JARA,SPA,,Aprilia,145.0,+1'18.040
213,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,20,0,,Erwan NIGON,FRA,,Honda,142.2,1 Lap
214,2002,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,crash,0,,Leon HASLAM,GBR,,Honda,125.5,24 Laps
215,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,1,0,,Lucio CECCHINELLO,ITA,,Aprilia,142.8,42'09.029
216,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,2,0,,Manuel POGGIALI,RSM,,Gilera,142.8,+0.076
217,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,3,0,,Dani PEDROSA,SPA,,Honda,142.8,+0.604
218,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,4,0,,Arnaud VINCENT,FRA,,Aprilia,142.8,+0.865
219,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,5,0,,Masao AZUMA,JPN,,Honda,142.7,+0.943
220,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,6,0,,Pablo NIETO,SPA,,Aprilia,142.7,+1.618
221,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,7,0,,Stefano BIANCO,ITA,,Aprilia,142.6,+3.769
222,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,8,0,,Mika KALLIO,FIN,,Honda,142.3,+8.680
223,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,9,0,,Andrea DOVIZIOSO,ITA,,Honda,142.3,+8.915
224,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,10,0,,Gino BORSOI,ITA,,Aprilia,142.3,+9.534
225,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,11,0,,Steve JENKNER,GER,,Aprilia,142.1,+11.749
226,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,12,0,,Mirko GIANSANTI,ITA,,Honda,141.7,+20.252
227,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,13,0,,Max SABBATANI,ITA,,Aprilia,141.0,+32.082
228,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,14,0,,Klaus NÖHLES,GER,,Honda,140.8,+35.206
229,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,15,0,,Hector BARBERA,SPA,,Aprilia,140.1,+49.526
230,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,16,0,,Andrea BALLERINI,ITA,,Honda,139.4,+1'02.359
231,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,17,0,,Michel FABRIZIO,ITA,,Gilera,139.1,+1'07.571
232,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,18,0,,Chaz DAVIES,GBR,,Aprilia,138.9,+1'10.303
233,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,19,0,,Jorge LORENZO,SPA,,Derbi,138.9,+1'10.998
234,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,20,0,,Gregory LEFORT,FRA,,Aprilia,138.9,+1'11.479
235,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,21,0,,Mattia ANGELONI,ITA,,Gilera,137.6,+1'36.333
236,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,22,0,,Imre TOTH,HUN,,Honda,137.3,+1'41.034
237,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,23,0,,Jimmy PETIT,FRA,,Honda,137.2,+1'42.517
238,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,24,0,,Gregory LEBLANC,FRA,,Honda,135.7,1 Lap
239,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,25,0,,Yohann TIBERIO,FRA,,Honda,135.7,1 Lap
240,2002,FRA,FRENCH GRAND PRIX - Le Mans,125cc,RAC,"May,17,2002",n/a,n/a,n/a,n/a,crash,0,,Vincent BRAILLARD,SWI,,Honda,,24 Laps
241,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,1,0,,Valentino ROSSI,ITA,,Honda,165.7,43'40.837
242,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,2,0,,Max BIAGGI,ITA,,Yamaha,165.6,+2.404
243,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,3,0,,Tohru UKAWA,JPN,,Honda,165.0,+11.289
244,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,4,0,,Carlos CHECA,SPA,,Yamaha,165.0,+11.408
245,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,5,0,,Alex BARROS,BRA,,Honda,164.7,+15.371
246,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,6,0,,Loris CAPIROSSI,ITA,,Honda,164.4,+20.010
247,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,7,0,,Norick ABE,JPN,,Yamaha,164.0,+26.447
248,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,8,0,,Regis LACONI,FRA,,Aprilia,163.8,+30.333
249,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,9,0,,Olivier JACQUE,FRA,,Yamaha,163.8,+30.428
250,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,10,0,,Tetsuya HARADA,JPN,,Honda,163.8,+30.759
251,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,11,0,,Shinya NAKANO,JPN,,Yamaha,163.6,+34.162
252,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,12,0,,John HOPKINS,USA,,Yamaha,163.4,+37.715
253,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,13,0,,Jean Michel BAYLE,FRA,,Yamaha,160.9,+1'17.803
254,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,14,0,,Jurgen vd GOORBERGH,NED,,Honda,160.8,+1'19.800
255,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,MotoGP,RAC,"May,31,2002",n/a,n/a,n/a,n/a,crash,0,,Pere RIBA,SPA,,Yamaha,151.3,22 Laps
256,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,1,0,,Marco MELANDRI,ITA,,Aprilia,162.3,40'42.759
257,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,2,0,,Roberto LOCATELLI,ITA,,Aprilia,162.3,+0.258
258,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,3,0,,Fonsi NIETO,SPA,,Aprilia,162.3,+0.720
259,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,4,0,,Toni ELIAS,SPA,,Aprilia,162.2,+1.464
260,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,5,0,,Randy DE PUNIET,FRA,,Aprilia,162.2,+1.718
261,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,6,0,,Franco BATTAINI,ITA,,Aprilia,161.8,+8.606
262,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,7,0,,Sebastian PORTO,ARG,,Yamaha,161.5,+11.864
263,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,8,0,,Roberto ROLFO,ITA,,Honda,161.2,+17.248
264,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,9,0,,Shahrol YUZY,MAL,,Yamaha,160.5,+28.481
265,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,10,0,,David CHECA,SPA,,Aprilia,160.5,+28.490
